sample,csi_mean,csi_std,csi_energy,zero_fraction
402,28.932649679481983,27.370922439292897,1586.2656126534166,0.1484375
403,29.702118955552578,27.358066787175705,1630.679688781362,0.1484375
404,29.340014833956957,26.76123185240096,1577.0000007147742,0.1484375
405,29.396218810230494,26.80592518898138,1582.6953055762156,0.1484375
406,30.205836355686188,27.920332295212162,1691.9375054215607,0.1484375
407,29.75486745685339,28.29710213376426,1686.0781265435985,0.1484375
408,29.538436014205217,27.722331907158864,1641.0468885359742,0.1484375
409,29.884920191019773,28.371436905372295,1698.0468868991425,0.1484375
410,29.71667306870222,27.153164482208624,1620.3749996700078,0.1484375
411,29.220128022134304,27.333382563114117,1600.929683971469,0.1484375
412,29.33587947115302,27.972641709133658,1643.0625085335814,0.1484375
413,29.69671430438757,27.646549529991415,1646.2265413906857,0.1484375
414,29.76581233367324,27.962103268901433,1667.8828031041621,0.1484375
415,29.365954402834177,26.905071956189413,1586.2421749570658,0.1484375
416,29.471387289464474,27.363578605526502,1617.3281028664358,0.1484375
417,29.839458785951138,27.426415043362752,1642.6015427692712,0.1484375
418,29.119642481207848,27.641388927890937,1611.9999600962965,0.1484375
419,29.634308394044638,27.303759092969482,1623.687494600258,0.1484375
420,29.711070023477077,28.092939700242738,1671.9609429414324,0.1484375
421,29.75307447090745,28.21908965974289,1681.5624616959726,0.1484375
